source,target
11348282,217030924
11348282,365956744
11348282,24447643
11348282,328049243
11348282,36704352
11348282,1077884605
11348282,27655610
11348282,953663868659798017
11348282,75532979
11348282,1075306247895875585
11348282,7334402
11348282,4519121
11348282,803694179079458816
11348282,6708952
17471979,36184220
17471979,117662694
17471979,19802879
17471979,18244358
17471979,985916593065476096
17471979,85839993
17471979,407387443
17471979,34305774
17471979,234525371
17471979,136441843
17471979,14647570
17471979,15473958
17471979,74987950
17471979,18164420
17471979,15165493
17471979,1066202484
17471979,266336410
17471979,68999404
17471979,15513604
17471979,1344951
17471979,1586183960
17471979,339754094
17471979,35773039
17471979,16686144
17471979,22411875
17471979,1435461
17471979,1774391
17471979,17057271
17471979,4898091
17471979,17899109
17471979,46220856
17471979,15234407
17471979,21436960
17471979,49012699
17471979,15066760
17471979,67418441
17471979,20802277
17471979,16928541
17471979,18215973
17471979,823307478360150018
17471979,14199378
17471979,116485573
17471979,177673457
17471979,1443002160
17471979,112010583
17471979,494027712
17471979,126979461
17471979,293850289
17471979,32117870
17471979,32340023
17471979,16630098
17471979,78835016
17471979,36670025
17471979,18225368
17471979,40329122
17471979,417927225
17471979,21814628
17471979,23547038
17471979,23399646
17471979,24223220
17471979,14750983
17471979,277511254
17471979,18734310
17471979,15235948
17471979,15383636
17471979,15164565
17471979,21303464
17471979,70725281
17471979,727597427847356416
17471979,2761592377
17471979,16186995
17471979,14592723
17471979,83312898
17471979,55121922
17471979,42300159
17471979,26892157
17471979,1051396218
17471979,33395719
17471979,14565991
17471979,426909329
17471979,1166673157454909440
17471979,20622594
17471979,23019705
17471979,2905440476
17471979,19084896
17471979,717313
17471979,22956220
17471979,536527211
17471979,24815314
17471979,14420767
17471979,14993272
17471979,22832029
17471979,768279668734603264
17471979,19106719
17471979,74377194
17471979,572517477
17471979,1227920058
17471979,16572109
17471979,667563
17471979,266464616
17471979,18783579
17471979,165326839
17471979,586
17471979,14506253
17471979,581123710
17471979,164386441
17471979,22797240
17471979,214841339
17471979,15891841
17471979,136932734
17471979,140750163
17471979,310072711
17471979,15288851
17471979,84283427
17471979,540481283
17471979,22084427
17471979,19255050
17471979,1350259454
17471979,239313282
17471979,26136956
17471979,29501253
17471979,197091680
17471979,15862891
17471979,537092737
17471979,154449193
17471979,1714904610
17471979,66666549
17471979,47681255
17471979,24987895
17471979,132865155
17471979,555307309
17471979,109087375
17471979,150545002
17471979,113062227
17471979,21744554
17471979,101802390
17471979,15092914
17471979,177989708
17471979,3225696392
17471979,552582271
17471979,14163722
17471979,15706633
17471979,41103933
17471979,4855801089
17471979,411845007
17471979,156012476
17471979,21008297
17471979,8983712
17471979,25159559
17471979,47797211
17471979,5694822
17471979,232783642
17471979,1131093438714269696
17471979,80802900
17471979,1834427036
17471979,47331384
17471979,382636861
17471979,3101588527
17471979,274119641
17471979,82332402
17471979,253211294
17471979,19110632
17471979,123309278
17471979,1337422884
17471979,739634588557803520
17471979,34952371
17471979,337886919
17471979,202415747
17471979,127188443
17471979,216331785
17471979,286520757
17471979,404112499
17471979,1536223580
17471979,1091915908006715392
17471979,39927901
17471979,395469418
17471979,255747911
17471979,574168493
1582853809,34507480
1582853809,39364684
1582853809,141664648
1582853809,104249727
1582853809,15012486
1582853809,14353392
1582853809,17753033
1582853809,2803191
1582853809,14647570
1582853809,928798269878231045
1582853809,347976255
1582853809,287735479
1582853809,41135782
14647570,783214
14647570,822215679726100480
14647570,1652541
14647570,14091091
14647570,800285348261556224
14647570,15976697
14647570,16300786
14647570,487833518
14647570,19400611
14647570,116909103
1451773004,30313925
1451773004,14091091
1451773004,66369181
1451773004,65647594
1451773004,15473958
1451773004,19802879
1451773004,18164420
1451773004,15165493
1451773004,16580226
1451773004,3429950987
1451773004,14082692
1451773004,15078840
1451773004,43166813
1451773004,3101588527
23504870,27260086
23504870,17919972
23504870,15846407
23504870,10228272
23504870,26565946
23504870,25365536
23504870,23375688
23504870,16409683
23504870,15485441
23504870,41265813
23504870,32789366
16303106,50374439
16303106,14075928
16303106,4119741
16303106,502135911
16303106,2835886194
16303106,225265639
16303106,3429950987
16303106,73251301
16303106,14298769
16303106,123327472
16303106,19397785
16303106,90420314
16303106,1330457336
16303106,25521487
16303106,24674124
16303106,34305774
16303106,10810102
16303106,1207473092
16303106,266336410
16303106,69181624
16303106,16027904
16303106,31353077
16303106,18863815
16303106,1440641
16303106,1383272101
16303106,21268897
16303106,87818409
16303106,14677919
16303106,15057943
16303106,161801527
16303106,166215202
16303106,615328000
16303106,2233154425
16303106,22461427
16303106,15857447
16303106,61734492
16303106,22831662
16303106,241382835
16303106,59949396
16303106,21035409
16303106,2317351705
16303106,10671602
16303106,14260960
16303106,126979461
16303106,244841791
16303106,420654392
16303106,8936082
16303106,14179819
16303106,17033125
16303106,135441822
16303106,26551204
16303106,27768807
16303106,15742399
16303106,7027112
16303106,1289482598
16303106,56768257
16303106,17216468
16303106,27782837
16303106,14700316
16303106,2328002822
16303106,67739279
16303106,50323173
16303106,271145197
16303106,80755329
16303106,872695783
16303106,24585498
16303106,16747109
16303106,25395727
16303106,10222202
16303106,3420477195
16303106,6539592
16303106,65289126
16303106,14117843
16303106,30205586
16303106,27970832
16303106,33395719
16303106,14903310
16303106,57497901
16303106,20622594
16303106,158426909
16303106,48100887
16303106,20970341
16303106,24807616
16303106,24815314
16303106,14420767
16303106,21410672
16303106,500042487
16303106,357310745
16303106,1469101279
16303106,18783579
16303106,586
16303106,256659585
16303106,1640929196
16303106,15727578
16303106,164764840
16303106,43017766
16303106,19735580
16303106,23501022
16303106,257548783
16303106,19181549
16303106,173885254
16303106,3047722897
16303106,44874400
16303106,30065676
16303106,84283427
16303106,310687757
16303106,165511377
16303106,18463380
16303106,18087450
16303106,48244546
16303106,964032914626359296
16303106,567519615
16303106,129186180
16303106,7040932
16303106,17469289
16303106,13493302
16303106,29501253
16303106,998345349742907399
16303106,2188934334
16303106,482790441
16303106,7855062
16303106,22059385
16303106,946876486199386112
16303106,28562317
16303106,31013444
16303106,510464011
16303106,17494010
16303106,25743813
16303106,4091551984
16303106,24705126
16303106,174292801
16303106,101802390
16303106,18313840
16303106,784575415457308672
16303106,72198806
16303106,19834403
16303106,53297035
16303106,14163722
16303106,15568127
16303106,89043072
16303106,8303022
16303106,36047098
16303106,16336998
16303106,377188743
16303106,14994418
16303106,413274241
16303106,87409245
16303106,14709355
16303106,18183898
16303106,14663955
16303106,221898261
16303106,2142731
16303106,55355654
16303106,491690296
16303106,232783642
16303106,48492831
16303106,68189495
16303106,8287602
16303106,435331179
16303106,40302336
16303106,18177126
16303106,197962366
16303106,746323
16303106,1416622795
16303106,17482727
16303106,74838816
16303106,111021184
16303106,718869104556281856
16303106,17844280
16303106,18776017
16303106,28928022
16303106,14498484
16303106,16409285
16303106,341978660
20015311,27260086
20015311,15846407
20015311,10228272
20015311,26565946
20015311,15485441
20015311,19397785
20015311,23151437
20015311,262299947
20015311,19658826
20015311,17142046
20015311,85839993
20015311,14353392
20015311,23544596
20015311,14824849
20015311,61569962
20015311,131281377
20015311,3873688636
20015311,905827798874456065
20015311,958282615
20015311,18863815
20015311,20699709
20015311,17463140
20015311,27042513
20015311,21035409
20015311,17386885
20015311,2367911
20015311,492399548
20015311,78523300
20015311,28628850
20015311,222433252
20015311,36909344
20015311,197365064
20015311,758076703730049024
20015311,30271564
20015311,960103512
20015311,14485447
20015311,294809172
20015311,219243547
20015311,514960677
20015311,129909263
20015311,415953853
20015311,468646961
20015311,1187330941
20015311,409713189
20015311,133093395
20015311,48459821
20015311,15628274
20015311,820808196956655616
20015311,958737683005747201
20015311,980068865458786304
20015311,177345928
20015311,183520216
20015311,1081412872767524864
20015311,43237308
20015311,112508240
20015311,3898598357
20015311,3125154047
20015311,2904195838
20015311,14742479
20015311,25235151
20015311,370290486
20015311,1681324362
20015311,347320239
20015311,355994177
20015311,314792669
20015311,2715055093
20015311,4081106480
20015311,19494203
20015311,17939037
20015311,29206353
20015311,80571413
20015311,19715065
20015311,16076032
20015311,18463380
20015311,19255050
20015311,1350259454
20015311,246634778
20015311,1320767665
20015311,445860350
20015311,441911983
20015311,275575393
20015311,116757352
20015311,47293791
20015311,129186180
20015311,35799561
20015311,953278568
20015311,14895030
20015311,18887526
20015311,991727276
20015311,47681255
20015311,22677397
20015311,20958510
20015311,9427572
20015311,383125195
20015311,755113
20015311,2440009922
20015311,46744791
20015311,32189132
20015311,310960217
20015311,89168924
20015311,506429053
20015311,8527372
20015311,25159559
20015311,28606058
20015311,43775786
20015311,939985878201618432
20015311,624376674
20015311,232108392
20015311,4639413136
20015311,492833134
20015311,3267456386
20015311,15212187
20015311,168606635
20015311,17844280
20015311,46096376
20015311,120178497
20015311,70121796
18948541,34507480
18948541,15485441
18948541,268414482
18948541,115485051
18948541,90420314
18948541,20609518
18948541,19697415
18948541,19802879
18948541,15165493
18948541,23172966
18948541,101311381
18948541,18622869
18948541,22461427
18948541,2257093789
18948541,20012063
18948541,204795000
18948541,22412376
18948541,13215132
18948541,78523300
18948541,16392208
18948541,30271564
18948541,18524364
18948541,129786468
18948541,106823281
18948541,409713189
18948541,133093395
18948541,48459821
18948541,1300678026
18948541,228794007
18948541,486003719
18948541,55121922
18948541,2682203349
18948541,23002923
18948541,112289040
18948541,21410672
18948541,1469101279
18948541,18382184
18948541,743545809443033088
18948541,112508240
18948541,348885409
18948541,2813530168
18948541,17860068
30364057,21447363
30364057,26565946
30364057,15485441
30364057,23083404
30364057,268414482
30364057,19397785
30364057,19697415
30364057,25521487
30364057,14377605
30364057,14353392
30364057,32765534
30364057,18393773
30364057,1383272101
30364057,336116660
30364057,139823781
30364057,14763734
30364057,45055696
30364057,204795000
30364057,21035409
30364057,14260960
30364057,16403943
30364057,1666038950
30364057,31080039
30364057,527526077
30364057,30271564
30364057,1183041
30364057,738080573365702657
30364057,1289482598
30364057,415953853
30364057,25651173
30364057,54930650
30364057,304679484
30364057,200583835
30364057,17790274
30364057,102595595
30364057,91279573
30364057,224180296
30364057,34546946
30364057,18952476
30364057,17020962
30364057,23002923
30364057,14420767
30364057,21454322
30364057,1469101279
30364057,257548783
30364057,3898598357
30364057,65045121
30364057,27685955
30364057,232783642
30364057,48492831
30364057,348885409
30364057,458322044
30364057,18177126
30364057,553581707
30364057,77170635
30364057,574168493
30364057,830908366377611266
30364057,32113781
19697415,742143
19697415,23544596
19697415,29442313
19697415,14824849
19697415,19877186
19697415,20479813
19697415,10810102
19697415,55117855
19697415,25521487
19697415,336116660
19697415,15857447
19697415,45928243
19697415,22412376
19697415,196168350
19697415,197365064
19697415,1289049661
19697415,738080573365702657
19697415,200583835
19697415,1105220772459556867
19697415,23002923
19697415,21410672
19697415,43017766
19697415,30282704
19697415,20733757
19697415,310687757
19697415,23818581
19697415,567519615
19697415,2863996955
19697415,2188934334
19697415,8303022
19697415,553581707
204832963,27260086
204832963,23172966
204832963,997166407002472448
204832963,299790969
204832963,23749162
204832963,92757138
204832963,20540138
204832963,310703618
204832963,51680649
204832963,3365283719
204832963,25984418
204832963,198691820
204832963,101451368
204832963,334635978
204832963,24921910
204832963,933800670515417088
204832963,42417984
204832963,41103933
204832963,35986561
204832963,866264816264126465
204832963,952944856111951872
204832963,2742709030
66369181,10228272
66369181,783214
66369181,428333
66369181,759251
66369181,822215679726100480
66369181,2467791
66369181,30313925
66369181,325830217
66369181,2248872301
66369181,1536791610
66369181,9624742
66369181,73181712
66369181,20437286
66369181,8839632
66369181,991384291388088321
66369181,2359926157
66369181,17629860
66369181,3133543325
66369181,112915037
66369181,56650317
66369181,988573326376427520
66369181,86584390
66369181,54769979
66369181,183520216
66369181,15891841
66369181,2922345639
66369181,20733972
66369181,61242633
66369181,9109712
66369181,176368997
66369181,86021318
66369181,824322536204865537
66369181,18576537
66369181,782637818510139394
66369181,1940585892
66369181,745717336334807040
66369181,799764016885329921
2916305152,125944392
2916305152,2248872301
2916305152,2987649676
2916305152,1066202484
2916305152,3260049157
2916305152,512225400
2916305152,1206997297684340736
2916305152,871699356172156929
2916305152,623040697
2916305152,412228657
2916305152,2890961
2916305152,2566366864
2916305152,15406575
2916305152,117652722
2916305152,502474118
2916305152,1227904667163734016
2916305152,4826209539
2916305152,153966123
2916305152,716044325
2916305152,157044652
2916305152,2904195838
2916305152,174618314
2916305152,836529745
2916305152,295218901
2916305152,2207129125
2916305152,19539314
2916305152,831158096831471618
2916305152,180670967
2916305152,55948054
2916305152,4624044628
17220934,30313925
17220934,1330457336
17220934,15492359
17220934,19018401
17220934,15808765
17220934,28628850
17220934,866264816264126465
17220934,1216789842
17220934,3046839802
17220934,48325671
21447363,17919972
21447363,15846407
21447363,34507480
21447363,23375688
21447363,16409683
21447363,268414482
21447363,28706024
21447363,169686021
21447363,90420314
21447363,338084918
21447363,17004618
21447363,19248106
21447363,40255499
21447363,19058681
21447363,47719002
21447363,234525371
21447363,39364684
21447363,17753033
21447363,23151437
21447363,19877186
21447363,55117855
21447363,181561712
21447363,84279963
21447363,236699098
21447363,25151374
21447363,210238655
21447363,30309979
21447363,35094637
21447363,19426551
21447363,369583954
21447363,2502053399
21447363,864251944134561792
21447363,757303975
21447363,75069067
21447363,49573859
21447363,14511951
21447363,24929621
21447363,136361303
21447363,9695312
21447363,45266183
21447363,158414847
21447363,18676177
21447363,26642006
21447363,3004231
21447363,5695632
21447363,19555067
21447363,15667802
21447363,316717267
21447363,609476852
21447363,52544275
21447363,1440641
21447363,45564482
21447363,16190898
21447363,53153263
21447363,20177423
21447363,15279429
21447363,14934818
21447363,85603854
21447363,31927467
21447363,15693493
21447363,24966423
21447363,154280902
21447363,74580436
21447363,5943942
21447363,91478624
21447363,834544500395667458
21447363,43032508
21447363,18681139
21447363,177547780
21447363,18091904
21447363,20646711
21447363,56783491
21447363,30782495
21447363,146290693
21447363,130894721
21447363,42052422
21447363,16331010
21447363,116485573
21447363,214899910
21447363,18625669
21447363,21787625
21447363,6211972
21447363,2228878592
21447363,16579345
21447363,398490298
21447363,413487212
21447363,720373269803589632
21447363,278611242
21447363,59283983
21447363,53338746
21447363,24886570
21447363,17019152
21447363,181572333
21447363,772191131639644160
21447363,866022953665867777
21447363,18220175
21447363,33978449
21447363,17219108
21447363,23497233
21447363,28208983
21447363,17915334
21447363,457554412
21447363,373471064
21447363,59949396
21447363,2317351705
21447363,95465386
21447363,20567939
21447363,14569869
21447363,35982046
21447363,14780915
21447363,109702885
21447363,31641658
21447363,174110843
21447363,403246803
21447363,331699666
21447363,22799750
21447363,797689748
21447363,25222831
21447363,17590516
21447363,110445334
21447363,25101996
21447363,17291393
21447363,2244914288
21447363,1211348759361114113
21447363,17336417
21447363,19955575
21447363,40908929
21447363,29417304
21447363,25589776
21447363,16312576
21447363,31080039
21447363,622073561
21447363,1230961747
21447363,21324258
21447363,12
21447363,79997653
21447363,17681513
21447363,4265842228
21447363,947625320772927489
21447363,5763262
21447363,18812301
21447363,160926944
21447363,237312687
21447363,754003873975701504
21447363,203226736
21447363,91882544
21447363,586291040
21447363,288333760
21447363,14515734
21447363,14740219
21447363,289969718
21447363,40329122
21447363,15742399
21447363,155642429
21447363,17446621
21447363,37774152
21447363,34747631
21447363,34738598
21447363,22650211
21447363,77504008
21447363,1090038649
21447363,2715115656
21447363,15291335
21447363,779104868
21447363,19818494
21447363,74466455
21447363,18916728
21447363,1332210301
21447363,2362906863
21447363,1190578342615011328
21447363,66561957
21447363,6054912
21447363,12044602
21447363,1117786405
21447363,529547302
21447363,97837399
21447363,1093813626
21447363,203162990
21447363,34676063
21447363,22256645
21447363,16305370
21447363,19568591
21447363,16043308
21447363,246841572
21447363,67047017
21447363,87318558
21447363,2493199232
21447363,266025901
21447363,76351820
21447363,331672974
21447363,2916926400
21447363,313668757
21447363,861566753247199233
21447363,9183902
21447363,1300678026
21447363,13393052
21447363,198309431
21447363,54930650
21447363,1247521676817907712
21447363,4414753874
21447363,24215412
21447363,940760885726814209
21447363,11912362
21447363,17878322
21447363,1616515316
21447363,812705554317639682
21447363,25487201
21447363,777223114333818880
21447363,1211540087227346946
21447363,468668318
21447363,28406270
21447363,27022632
21447363,72073289
21447363,15781432
21447363,23563916
21447363,197807757
21447363,45461766
21447363,216430965
21447363,65120103
21447363,2881296864
21447363,3327720838
21447363,256881576
21447363,213969309
21447363,117778179
21447363,48177728
21447363,1118095777
21447363,4820107863
21447363,196415460
21447363,21254264
21447363,217518231
21447363,21586418
21447363,17029979
21447363,13
21447363,78035324
21447363,4115988132
21447363,349525456
21447363,36483808
21447363,58091515
21447363,52705362
21447363,188039706
21447363,94166168
21447363,17137628
21447363,1175396540401225731
21447363,1604444052
21447363,2835276183
21447363,63302020
21447363,137579002
21447363,356447733
21447363,252005976
21447363,344472448
21447363,1236267460153815041
21447363,18139619
21447363,20823928
21447363,24303
21447363,138600717
21447363,30602016
21447363,64090343
21447363,1268086088
21447363,47216804
21447363,27989078
21447363,24822280
21447363,333235713
21447363,1178959278046138368
21447363,263966258
21447363,17444764
21447363,311032328
21447363,15723732
21447363,14399483
21447363,58309829
21447363,86925202
21447363,23625182
21447363,1186072677032677376
21447363,205384559
21447363,17137891
21447363,174416608
21447363,770120310
21447363,14790966
21447363,166751745
21447363,369098674
21447363,902839045356744704
21447363,26570863
21447363,36008570
21447363,53817066
21447363,26312533
21447363,2471739785
21447363,16560657
21447363,30026226
21447363,784682772782804992
21447363,552337027
21447363,338736117
21447363,4349708549
21447363,33900164
21447363,818878524
21447363,27673684
21447363,2714602411
21447363,19554706
21447363,27528339
21447363,291428614
21447363,254830969
21447363,28167550
21447363,736671055436251136
21447363,21219827
21447363,21401466
21447363,3180700170
21447363,35206553
21447363,40100270
21447363,90021519
21447363,1423997096
21447363,117733767
21447363,19069569
21447363,390652630
21447363,284027188
21447363,3102051970
21447363,11347122
21447363,2987922767
21447363,154101116
21447363,774946474820067329
21447363,14360757
21447363,14222536
21447363,49110693
21447363,3184572138
21447363,49717874
21447363,20455625
21447363,106808348
21447363,50826280
21447363,257548783
21447363,64571585
21447363,2458350384
21447363,2311858483
21447363,103491367
21447363,164788954
21447363,1189425858693488643
21447363,1017653533305257987
21447363,1112703607336509440
21447363,942156122
21447363,27493883
21447363,17230018
21447363,17593694
21447363,744260935527735296
21447363,80094297
21447363,41055396
21447363,64929124
21447363,17266725
21447363,24702915
21447363,33801019
21447363,19329393
21447363,298917410
21447363,1216258021904416775
21447363,1225610887429525505
21447363,933840378
21447363,1209563564194713600
21447363,19397942
21447363,31869934
21447363,27678749
21447363,45436858
21447363,39975533
21447363,24291371
21447363,16630362
21447363,3311690054
21447363,454458953
21447363,2916612607
21447363,3662960834
21447363,80585373
21447363,1176296024291385344
21447363,178690996
21447363,75916180
21447363,243381107
21447363,72568426
21447363,29903518
21447363,26585095
21447363,26545339
21447363,84283427
21447363,213009133
21447363,16839878
21447363,76306478
21447363,103012173
21447363,75094638
21447363,3001254618
21447363,1155027190968455168
21447363,27725199
21447363,968881238
21447363,21056862
21447363,27406401
21447363,66544351
21447363,50515656
21447363,46233559
21447363,24190981
21447363,35577173
21447363,14900576
21447363,422336484
21447363,44794040
21447363,25093616
21447363,5135521
21447363,216201838
21447363,20054788
21447363,45709328
21447363,22736017
21447363,8771022
21447363,89084561
21447363,304185486
21447363,19158346
21447363,7040932
21447363,200913899
21447363,73754019
21447363,33041426
21447363,89887215
21447363,79293791
21447363,28638191
21447363,93935921
21447363,2850398477
21447363,285282053
21447363,1079570605337337856
21447363,19077044
21447363,28201743
21447363,55227248
21447363,711709292248739841
21447363,1242022863621828609
21447363,273360241
21447363,474779359
21447363,1568192084
21447363,2613224950
21447363,767346488519323648
21447363,52484614
21447363,69615397
21447363,39689218
21447363,18633089
21447363,460000898
21447363,1009977643
21447363,38532460
21447363,284954027
21447363,941965637005529089
21447363,115644179
21447363,34993020
21447363,130922325
21447363,20565284
21447363,4035503243
21447363,15962096
21447363,5380672
21447363,345294607
21447363,2484684794
21447363,20386401
21447363,332638587
21447363,64857767
21447363,41325048
21447363,110460818
21447363,40851965
21447363,47681255
21447363,84353161
21447363,17174309
21447363,122443799
21447363,123757534
21447363,879161563
21447363,440211079
21447363,17494010
21447363,28301551
21447363,117042662
21447363,292131326
21447363,15169907
21447363,408791027
21447363,2401980110
21447363,3459051
21447363,4091551984
21447363,256932842
21447363,247066445
21447363,858295286136848384
21447363,15377217
21447363,1228100378689986561
21447363,1168515653843726336
21447363,1481905722
21447363,154221292
21447363,244124554
21447363,37990581
21447363,25940364
21447363,69129108
21447363,38699733
21447363,19834403
21447363,141817380
21447363,1197708570915201025
21447363,4480039874
21447363,104288093
21447363,141052723
21447363,19575977
21447363,215052012
21447363,278328390
21447363,158128894
21447363,243198158
21447363,1011970623470489601
21447363,1554189314
21447363,124003770
21447363,19604744
21447363,20108560
21447363,15072847
21447363,1910275470
21447363,342080796
21447363,27233950
21447363,26090319
21447363,86972419
21447363,84489711
21447363,28944273
21447363,18919614
21447363,14096013
21447363,80345136
21447363,18183898
21447363,199702539
21447363,14663955
21447363,2459371
21447363,27801361
21447363,46804512
21447363,934961327671599104
21447363,62043843
21447363,121208305
21447363,892219807
21447363,245396123
21447363,87016990
21447363,319539628
21447363,111414469
21447363,278065408
21447363,26988955
21447363,561545649
21447363,167421802
21447363,23827692
21447363,21701757
21447363,23976386
21447363,14263778
21447363,38990369
21447363,34036028
21447363,41329637
21447363,22565066
21447363,33174013
21447363,882710790196916224
21447363,16051471
21447363,69610339
21447363,59331128
21447363,21622407
21447363,224659331
21447363,3751156401
21447363,415458270
21447363,62902439
21447363,1954402777
21447363,2259895735
21447363,41994903
21447363,181701220
21447363,253211294
21447363,595126101
21447363,23482952
21447363,1079108184
21447363,925779741340327936
21447363,75391053
21447363,61507091
21447363,2354465522
21447363,21362105
21447363,14562685
21447363,14854462
21447363,52420819
21447363,66857043
21447363,14135426
21447363,47618120
21447363,3334843313
21447363,264257750
21447363,436630387
21447363,27131277
21447363,544517731
21447363,19967728
21447363,510226847
21447363,2973242956
21447363,740365008
21447363,2814521828
21447363,2742709030
21447363,565209433
21447363,41605989
21447363,26467791
21447363,469706697
21447363,121656624
21447363,78926478
21447363,129759971
21447363,853160980028702720
21447363,2780986908
21447363,1229167264240488448
21447363,65537597
21447363,1229723863
21447363,159225370
21447363,342560704
21447363,88749392
21447363,772601706
21447363,781130051207200768
21447363,926884942063140864
21447363,23855299
21447363,216533096
21447363,565214599
21447363,251060309
21447363,14724725
21447363,228184292
21447363,189362860
21447363,31404917
21447363,341978660
21447363,255747911
21447363,36704352
21447363,128889059
21447363,238798067
21447363,1380377946
21447363,1941871638
21447363,345522684
21447363,896565377123143680
21447363,3153153046
21447363,100414521
21447363,321306716
21447363,15293534
21447363,803694179079458816
21447363,929823128259387392
21447363,2609001092
21447363,31240434
15846407,268414482
15846407,105119490
15846407,181561712
15846407,84279963
15846407,158314798
15846407,236699098
15846407,209708391
15846407,166739404
15846407,176566242
15846407,184910040
15846407,26565946
15846407,19397785
15846407,90420314
15846407,338084918
15846407,62513246
15846407,262299947
15846407,47285504
15846407,325830217
15846407,244655353
15846407,1877831
15846407,48488561
15846407,25365536
15846407,19248106
15846407,40255499
15846407,2955928989
15846407,19058681
15846407,8161232
15846407,972651
15846407,23083404
15846407,253550874
15846407,53340947
15846407,47719002
15846407,91517160
15846407,186154646
15846407,18244358
15846407,34305774
15846407,39364684
15846407,2803191
15846407,2835886194
15846407,73251301
15846407,23151437
15846407,23544596
15846407,19877186
15846407,55117855
15846407,310703618
15846407,51680649
15846407,512225400
15846407,623040697
15846407,28706024
15846407,18479513
15846407,210238655
15846407,30309979
15846407,17169320
15846407,16153562
15846407,17461978
15846407,19426551
15846407,250831586
15846407,26053643
15846407,203099880
15846407,96792038
15846407,2502053399
15846407,757303975
15846407,75069067
15846407,49573859
15846407,14511951
15846407,2893511188
15846407,47786101
15846407,264107729
15846407,23613479
15846407,9695312
15846407,16184358
15846407,26589987
15846407,33995409
15846407,65992743
15846407,3282859598
15846407,215952307
15846407,158414847
15846407,18676177
15846407,26642006
15846407,20109973
15846407,11223812
15846407,932011810235891712
15846407,3004231
15846407,5695632
15846407,19562228
15846407,214201922
15846407,15667802
15846407,36719281
15846407,54885400
15846407,316717267
15846407,609476852
15846407,110827653
15846407,52544275
15846407,50769180
15846407,57928790
15846407,51376979
15846407,121046433
15846407,19927627
15846407,54730258
15846407,45564482
15846407,13524182
15846407,16190898
15846407,53153263
15846407,20177423
15846407,15279429
15846407,14934818
15846407,85603854
15846407,259925559
15846407,156132825
15846407,32959253
15846407,31927467
15846407,15693493
15846407,23617610
15846407,24966423
15846407,154280902
15846407,33933259
15846407,22009731
15846407,1006419421244678144
15846407,5741722
15846407,74580436
15846407,161801527
15846407,29458079
15846407,14515799
15846407,15694286
15846407,834544500395667458
15846407,58233603
15846407,43032508
15846407,180505807
15846407,18681139
15846407,7589572
15846407,25029495
15846407,18208354
15846407,136018565
15846407,8766122
15846407,18091904
15846407,43192807
15846407,16573941
15846407,19330043
15846407,937499232
15846407,39822897
15846407,56783491
15846407,30782495
15846407,62290422
15846407,25233746
15846407,130894721
15846407,42052422
15846407,2425151
15846407,16331010
15846407,116485573
15846407,3323157945
15846407,25811031
15846407,18744423
15846407,2566366864
15846407,16589206
15846407,18625669
15846407,6211972
15846407,23690344
15846407,2228878592
15846407,16579345
15846407,398490298
15846407,413487212
15846407,720373269803589632
15846407,993356591356370944
15846407,20012063
15846407,278611242
15846407,224223563
15846407,325306055
15846407,43563720
15846407,53338746
15846407,24886570
15846407,17019152
15846407,181572333
15846407,28412286
15846407,1162234795335622657
15846407,772191131639644160
15846407,1229653586553884673
15846407,866022953665867777
15846407,1492538024
15846407,18220175
15846407,305141546
15846407,16740433
15846407,148376661
15846407,241382835
15846407,16211434
15846407,23497233
15846407,28208983
15846407,139930250
15846407,75974281
15846407,3063032281
15846407,17915334
15846407,457554412
15846407,913812620
15846407,205302299
15846407,14529929
15846407,17929027
15846407,40519997
15846407,17243213
15846407,67995848
15846407,51263592
15846407,14569869
15846407,27466653
15846407,35982046
15846407,27713200
15846407,25399731
15846407,31497981
15846407,38793443
15846407,88602806
15846407,271578681
15846407,357830160
15846407,1195370804
15846407,232268199
15846407,109702885
15846407,503179883
15846407,21982720
15846407,11740902
15846407,31641658
15846407,121817564
15846407,35406821
15846407,48410093
15846407,492399548
15846407,5162861
15846407,403246803
15846407,74286565
15846407,84092181
15846407,1666038950
15846407,22799750
15846407,797689748
15846407,25222831
15846407,17590516
15846407,110445334
15846407,25101996
15846407,17291393
15846407,2244914288
15846407,1211348759361114113
15846407,1082254734310817793
15846407,586198217
15846407,436266454
15846407,17336417
15846407,19955575
15846407,6427882
15846407,40908929
15846407,30279060
15846407,29861904
15846407,26175505
15846407,25589776
15846407,31080039
15846407,16392208
15846407,171682730
15846407,885105865
15846407,1230961747
15846407,37450801
15846407,21324258
15846407,13058232
15846407,12
15846407,73443014
15846407,22733444
15846407,23967578
15846407,180949358
15846407,17681513
15846407,4265842228
15846407,1030101967660634112
15846407,5763262
15846407,5746452
15846407,83212615
15846407,26180278
15846407,307527529
15846407,37381709
15846407,79923701
15846407,18812301
15846407,26551204
15846407,25321854
15846407,36728196
15846407,44039298
15846407,20608910
15846407,754006735468261376
15846407,64411954
15846407,160926944
15846407,1909892281
15846407,754003873975701504
15846407,55607413
15846407,203226736
15846407,91882544
15846407,586291040
15846407,1064901114548625413
15846407,288333760
15846407,14515734
15846407,2315698776
15846407,14740219
15846407,30271564
15846407,289969718
15846407,523248016
15846407,48459553
15846407,581999965
15846407,38671739
15846407,960103512
15846407,3131354884
15846407,25979455
15846407,58154652
15846407,71420057
15846407,18524364
15846407,251757612
15846407,15742399
15846407,240446034
15846407,17446621
15846407,15227791
